Order_ID,Order_Date,Store_ID,Store_City,Store_Region,Product_ID,Product_Name,Category,Sub_Category,Customer_ID,Customer_Name,Segment,Salesperson,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD828,12/26/2024,ST002,Los Angeles,North,PRD338,Winter Clearance,Clothing,Sale,CUST1856,Sale Shopper BB,Consumer,Emily Johnson,4,3500,15,11900,9100,2800,Cash
ORD829,12/27/2024,ST003,Chicago,South,PRD431,Year End Clearance,Electronics,Sale,CUST1857,Clearance CC,Consumer,Michael Brown,2,32000,18,52480,40000,12480,Card
ORD830,12/27/2024,ST003,Chicago,South,PRD432,Stock Clearance Sale,Electronics,Sale,CUST1858,Clearance DD,Consumer,Michael Brown,3,15000,15,38250,29000,9250,Online
ORD831,12/28/2024,ST004,Houston,East,PRD635,Year End Furniture Sale,Furniture,Sale,CUST1859,Clearance EE,Consumer,Jessica Davis,2,28000,15,47600,36000,11600,Card
ORD832,12/28/2024,ST004,Houston,East,PRD636,Last Chance Offer,Furniture,Sale,CUST1860,Clearance FF,Consumer,Jessica Davis,3,12000,12,31680,24000,7680,Cash
ORD833,12/29/2024,ST005,Houston,South,PRD625,New Year Grocery Pack,Furniture,Festive,CUST1861,New Year GG,Consumer,David Wilson,6,1500,5,8550,6500,2050,Card
ORD834,12/29/2024,ST005,Houston,South,PRD626,Party Snacks Bulk,Furniture,Snacks,CUST1862,Party HH,Consumer,David Wilson,8,800,0,6400,4900,1500,Online
ORD835,12/30/2024,ST006,Houston,West,PRD703,New Year Resolution Kit,Sports,Fitness,CUST1863,Resolution II,Consumer,Daniel Miller,3,3500,8,9660,7400,2260,Card
ORD836,12/30/2024,ST006,Houston,West,PRD704,Fitness Tracker,Sports,Wearables,CUST1864,Resolution JJ,Consumer,Daniel Miller,2,4500,5,8550,6500,2050,Online
ORD837,12/31/2024,ST001,New York,West,PRD241,New Year Eve Special,Electronics,Festive,CUST1865,Party KK,Consumer,John Smith,4,15000,8,55200,42000,13200,Card
ORD838,12/31/2024,ST001,New York,West,PRD242,Party Speaker System,Electronics,Audio,CUST1866,Party LL,Consumer,John Smith,2,25000,5,47500,36000,11500,Online
ORD839,1/1/2025,ST001,New York,West,PRD243,New Year Day Sale,Electronics,Sale,CUST1867,New Year MM,Consumer,John Smith,3,18000,10,48600,37000,11600,Card
ORD840,1/1/2025,ST001,New York,West,PRD244,2025 New Arrivals,Electronics,New,CUST1868,Early Bird NN,Consumer,John Smith,2,32000,5,60800,46000,14800,Online
ORD841,1/2/2025,ST002,Los Angeles,North,PRD339,New Year Clothing Sale,Clothing,Sale,CUST1869,New Year OO,Consumer,Emily Johnson,4,2800,8,10304,7800,2504,Card
ORD842,1/2/2025,ST002,Los Angeles,North,PRD340,Winter Wear Sale,Clothing,Winter Wear,CUST1870,Winter PP,Consumer,Emily Johnson,3,3500,5,9975,7600,2375,Cash
ORD843,1/3/2025,ST003,Chicago,South,PRD433,2025 Tech Deals,Electronics,Sale,CUST1871,Tech QQ,Consumer,Michael Brown,2,42000,8,77280,59000,18280,Card
ORD844,1/3/2025,ST003,Chicago,South,PRD434,New Year Gadgets,Electronics,Gifts,CUST1872,Tech RR,Consumer,Michael Brown,3,15000,5,42750,33000,9750,Online
ORD845,1/4/2025,ST004,Houston,East,PRD637,New Year Home Makeover,Furniture,All,CUST1873,Home SS,Consumer,Jessica Davis,2,25000,8,46000,35000,11000,Card
ORD846,1/4/2025,ST004,Houston,East,PRD638,Fresh Start Furniture,Furniture,All,CUST1874,Home TT,Consumer,Jessica Davis,3,12000,5,34200,26000,8200,Cash
ORD847,1/5/2025,ST005,Houston,South,PRD627,New Year Healthy Start,Furniture,Health,CUST1875,Health UU,Consumer,David Wilson,5,1200,0,6000,4600,1400,Card
ORD848,1/5/2025,ST005,Houston,South,PRD628,Organic Food Pack,Furniture,Organic,CUST1876,Health VV,Consumer,David Wilson,4,1500,5,5700,4300,1400,Online
ORD849,1/6/2025,ST006,Houston,West,PRD705,New Year Fitness Goal,Sports,Fitness,CUST1877,Fitness WW,Consumer,Daniel Miller,3,3500,8,9660,7400,2260,Card
ORD850,1/6/2025,ST006,Houston,West,PRD706,Gym Starter Kit,Sports,Fitness,CUST1878,Fitness XX,Consumer,Daniel Miller,2,5500,5,10450,8000,2450,Online
ORD851,1/7/2025,ST007,Houston,East,PRD639,Winter Home Decor,Furniture,Decor,CUST1879,Decor YY,Consumer,Jessica Davis,4,2800,0,11200,8500,2700,Card
ORD852,1/7/2025,ST007,Houston,East,PRD640,Cozy Furniture,Furniture,Seating,CUST1880,Comfort ZZ,Consumer,Jessica Davis,2,15000,5,28500,22000,6500,Cash
ORD853,1/8/2025,ST008,Houston,East,PRD641,Makar Sankranti Prep,Furniture,Festive,CUST1881,Festival AAA,Consumer,Jessica Davis,3,8500,8,23460,18000,5460,Card
ORD854,1/8/2025,ST008,Houston,East,PRD642,Kite Flying Accessories,Other,Festive,CUST1882,Festival BBB,Consumer,Jessica Davis,10,500,0,5000,3800,1200,Online
ORD855,1/9/2025,ST001,New York,West,PRD245,Makar Sankranti Special,Electronics,Festive,CUST1883,Festival CCC,Consumer,John Smith,2,15000,5,28500,22000,6500,Card
ORD856,1/9/2025,ST001,New York,West,PRD246,Drone for Kite Flying,Electronics,Gadgets,CUST1884,Festival DDD,Consumer,John Smith,1,8500,0,8500,6500,2000,Online
ORD857,1/10/2025,ST002,Los Angeles,North,PRD341,Lohri Special,Clothing,Festive,CUST1885,Lohri EEE,Consumer,Emily Johnson,3,4500,8,12420,9500,2920,Card
ORD858,1/10/2025,ST002,Los Angeles,North,PRD342,Punjabi Suit,Clothing,Ethnic Wear,CUST1886,Lohri FFF,Consumer,Emily Johnson,2,5500,5,10450,8000,2450,Cash
ORD859,1/11/2025,ST003,Chicago,South,PRD435,Pongal Sale Starts,Electronics,Festive,CUST1887,Pongal GGG,Consumer,Michael Brown,3,22000,10,59400,45000,14400,Card
ORD860,1/11/2025,ST003,Chicago,South,PRD436,Harvest Festival Offer,Electronics,Festive,CUST1888,Pongal HHH,Consumer,Michael Brown,2,32000,8,58880,45000,13880,Online
ORD861,1/12/2025,ST004,Houston,East,PRD643,Pongal Special,Furniture,Festive,CUST1889,Pongal III,Consumer,Jessica Davis,2,18000,5,34200,26000,8200,Card
ORD862,1/12/2025,ST004,Houston,East,PRD644,Traditional Decor,Furniture,Decor,CUST1890,Pongal JJJ,Consumer,Jessica Davis,4,3500,0,14000,10700,3300,Cash
ORD863,1/13/2025,ST005,Houston,South,PRD629,Pongal Sweets Pack,Furniture,Sweets,CUST1891,Pongal KKK,Consumer,David Wilson,6,850,0,5100,3900,1200,Card
ORD864,1/13/2025,ST005,Houston,South,PRD630,Pongal Special Rice,Furniture,Grains,CUST1892,Pongal LLL,Consumer,David Wilson,5,450,0,2250,1700,550,Online
ORD865,1/14/2025,ST006,Houston,West,PRD707,Pongal Sports Offer,Sports,Festive,CUST1893,Pongal MMM,Consumer,Daniel Miller,3,2800,5,7980,6100,1880,Card
ORD866,1/14/2025,ST006,Houston,West,PRD708,Traditional Games,Sports,Equipment,CUST1894,Pongal NNN,Consumer,Daniel Miller,4,1200,0,4800,3600,1200,Online
ORD867,1/15/2025,ST001,New York,West,PRD247,Republic Day Preview,Electronics,Sale,CUST1895,Early OOO,Consumer,John Smith,2,25000,8,46000,35000,11000,Card
ORD868,1/15/2025,ST001,New York,West,PRD248,January End Sale,Electronics,Sale,CUST1896,Shopper PPP,Consumer,John Smith,3,15000,10,40500,31000,9500,Online
ORD869,1/16/2025,ST002,Los Angeles,North,PRD343,Winter Clearance End,Clothing,Sale,CUST1897,Clearance QQQ,Consumer,Emily Johnson,5,2200,15,9350,7100,2250,Card
ORD870,1/16/2025,ST002,Los Angeles,North,PRD344,Last Winter Stock,Clothing,Sale,CUST1898,Clearance RRR,Consumer,Emily Johnson,4,2800,12,9856,7500,2356,Cash
ORD871,1/17/2025,ST003,Chicago,South,PRD437,Tech Republic Day,Electronics,Sale,CUST1899,Tech SSS,Consumer,Michael Brown,2,35000,8,64400,49000,15400,Card
ORD872,1/17/2025,ST003,Chicago,South,PRD438,National Sale,Electronics,Sale,CUST1900,Shopper TTT,Consumer,Michael Brown,3,18000,5,51300,39000,12300,Online
ORD873,1/18/2025,ST004,Houston,East,PRD645,Republic Day Furniture,Furniture,Sale,CUST1901,Shopper UUU,Consumer,Jessica Davis,2,22000,10,39600,30000,9600,Card
ORD874,1/18/2025,ST004,Houston,East,PRD646,Home Office Setup,Furniture,Office,CUST1902,WFH VVV,Home Office,Jessica Davis,3,12000,8,33120,25000,8120,Cash
ORD875,1/19/2025,ST005,Houston,South,PRD631,Republic Day Grocery,Furniture,Sale,CUST1903,Shopper WWW,Consumer,David Wilson,5,1200,5,5700,4300,1400,Card
ORD876,1/19/2025,ST005,Houston,South,PRD632,Special Packs,Furniture,Offers,CUST1904,Shopper XXX,Consumer,David Wilson,4,1500,0,6000,4600,1400,Online
ORD877,1/20/2025,ST006,Houston,West,PRD709,Republic Day Sports,Sports,Sale,CUST1905,Fitness YYY,Consumer,Daniel Miller,3,3500,8,9660,7400,2260,Card
ORD878,1/20/2025,ST006,Houston,West,PRD710,Sports Equipment Sale,Sports,Equipment,CUST1906,Fitness ZZZ,Consumer,Daniel Miller,2,5500,5,10450,8000,2450,Online
ORD879,1/21/2025,ST007,Houston,East,PRD647,Saraswati Puja Prep,Furniture,Festive,CUST1907,Student AAAA,Consumer,Jessica Davis,3,8500,5,24225,18500,5725,Card
ORD880,1/21/2025,ST007,Houston,East,PRD648,Puja Accessories,Other,Religious,CUST1908,Student BBBB,Consumer,Jessica Davis,4,1500,0,6000,4600,1400,Cash
ORD881,1/22/2025,ST008,Houston,East,PRD649,Vasant Panchami Special,Furniture,Festive,CUST1909,Festival CCCC,Consumer,Jessica Davis,2,12000,8,22080,17000,5080,Card
ORD882,1/22/2025,ST008,Houston,East,PRD650,Yellow Theme Decor,Furniture,Decor,CUST1910,Festival DDDD,Consumer,Jessica Davis,5,1800,5,8550,6500,2050,Online
ORD883,1/23/2025,ST001,New York,West,PRD249,Republic Day Weekend,Electronics,Sale,CUST1911,Weekend EEEE,Consumer,John Smith,2,28000,10,50400,38000,12400,Card
ORD884,1/23/2025,ST001,New York,West,PRD250,Mobile Offer,Electronics,Smartphones,CUST1912,Shopper FFFF,Consumer,John Smith,3,22000,8,60720,46000,14720,Online
ORD885,1/24/2025,ST002,Los Angeles,North,PRD345,Republic Day Fashion,Clothing,Sale,CUST1913,Fashion GGGG,Consumer,Emily Johnson,4,3200,8,11776,9000,2776,Card
ORD886,1/24/2025,ST002,Los Angeles,North,PRD346,Ethnic Wear Sale,Clothing,Ethnic Wear,CUST1914,Fashion HHHH,Consumer,Emily Johnson,3,4500,5,12825,9800,3025,Cash
ORD887,1/25/2025,ST003,Chicago,South,PRD439,Republic Day Tech,Electronics,Sale,CUST1915,Tech IIII,Consumer,Michael Brown,2,42000,8,77280,59000,18280,Card
ORD888,1/25/2025,ST003,Chicago,South,PRD440,Laptop Republic Day,Electronics,Computers,CUST1916,Tech JJJJ,Consumer,Michael Brown,1,65000,10,58500,45000,13500,Online
ORD889,1/26/2025,ST001,New York,West,PRD251,Republic Day Special,Electronics,Festive,CUST1917,Patriot KKKK,Consumer,John Smith,3,15000,12,39600,30000,9600,Card
ORD890,1/26/2025,ST001,New York,West,PRD252,26th January Offer,Electronics,Sale,CUST1918,Patriot LLLL,Consumer,John Smith,2,32000,15,54400,41000,13400,Online
ORD891,1/27/2025,ST002,Los Angeles,North,PRD347,Post-Republic Day Sale,Clothing,Sale,CUST1919,Shopper MMMM,Consumer,Emily Johnson,5,2200,12,9680,7400,2280,Card
ORD892,1/27/2025,ST002,Los Angeles,North,PRD348,Clearance Stock,Clothing,Sale,CUST1920,Shopper NNNN,Consumer,Emily Johnson,4,2800,10,10080,7700,2380,Cash
ORD893,1/28/2025,ST003,Chicago,South,PRD441,January End Clearance,Electronics,Sale,CUST1921,Clearance OOOO,Consumer,Michael Brown,2,25000,15,42500,32000,10500,Card
ORD894,1/28/2025,ST003,Chicago,South,PRD442,Last Chance Deals,Electronics,Sale,CUST1922,Clearance PPPP,Consumer,Michael Brown,3,12000,12,31680,24000,7680,Online
ORD895,1/29/2025,ST004,Houston,East,PRD651,January Furniture Sale,Furniture,Sale,CUST1923,Home QQQQ,Consumer,Jessica Davis,2,18000,10,32400,25000,7400,Card
ORD896,1/29/2025,ST004,Houston,East,PRD652,Winter Collection Sale,Furniture,All,CUST1924,Home RRRR,Consumer,Jessica Davis,3,8500,8,23460,18000,5460,Cash
ORD897,1/30/2025,ST005,Houston,South,PRD633,January Grocery Sale,Furniture,Sale,CUST1925,Shopper SSSS,Consumer,David Wilson,6,800,5,4560,3500,1060,Card
ORD898,1/30/2025,ST005,Houston,South,PRD634,Month End Offers,Furniture,Sale,CUST1926,Shopper TTTT,Consumer,David Wilson,5,1200,0,6000,4600,1400,Online
ORD899,1/31/2025,ST006,Houston,West,PRD711,January Sports Sale,Sports,Sale,CUST1927,Fitness UUUU,Consumer,Daniel Miller,3,2800,8,7728,5900,1828,Card
ORD900,1/31/2025,ST006,Houston,West,PRD712,Month End Fitness,Sports,Fitness,CUST1928,Fitness VVVV,Consumer,Daniel Miller,2,4500,5,8550,6500,2050,Online
ORD901,2/1/2025,ST001,New York,West,PRD253,February Month Start,Electronics,New,CUST1929,Early WWWW,Consumer,John Smith,2,22000,5,41800,32000,9800,Card
ORD902,2/1/2025,ST001,New York,West,PRD254,New Month Offers,Electronics,Sale,CUST1930,Shopper XXXX,Consumer,John Smith,3,15000,8,41400,32000,9400,Online
ORD903,2/2/2025,ST002,Los Angeles,North,PRD349,Basant Panchami Special,Clothing,Festive,CUST1931,Festival YYYY,Consumer,Emily Johnson,4,3200,5,12160,9300,2860,Card
ORD904,2/2/2025,ST002,Los Angeles,North,PRD350,Spring Collection,Clothing,Seasonal,CUST1932,Fashion ZZZZ,Consumer,Emily Johnson,3,3800,0,11400,8700,2700,Cash
ORD905,2/3/2025,ST003,Chicago,South,PRD443,Valentine's Day Preview,Electronics,Gifts,CUST1933,Love AAAA1,Consumer,Michael Brown,2,18000,5,34200,26000,8200,Card
ORD906,2/3/2025,ST003,Chicago,South,PRD444,Gift Ideas,Electronics,Gifts,CUST1934,Love BBBB1,Consumer,Michael Brown,3,8500,0,25500,19500,6000,Online
ORD907,2/4/2025,ST004,Houston,East,PRD653,Valentine's Day Furniture,Furniture,Gifts,CUST1935,Love CCCC1,Consumer,Jessica Davis,2,15000,8,27600,21000,6600,Card
ORD908,2/4/2025,ST004,Houston,East,PRD654,Romantic Home Decor,Furniture,Decor,CUST1936,Love DDDD1,Consumer,Jessica Davis,4,3500,5,13300,10000,3300,Cash
ORD909,2/5/2025,ST005,Houston,South,PRD635,Valentine's Day Sweets,Furniture,Gifts,CUST1937,Love EEEE1,Consumer,David Wilson,3,850,0,2550,1900,650,Card
ORD910,2/5/2025,ST005,Houston,South,PRD636,Chocolate Hamper,Furniture,Gifts,CUST1938,Love FFFF1,Consumer,David Wilson,2,1500,0,3000,2300,700,Online
ORD901,2/7/2025,ST001,New York,West,PRD255,Valentine's Week Sale,Electronics,Gifts,CUST1940,Valentine A,Consumer,John Smith,3,15000,8,41400,32000,9400,Card
ORD902,2/7/2025,ST001,New York,West,PRD256,Smart Watch Valentine,Electronics,Wearables,CUST1941,Valentine B,Consumer,John Smith,2,18000,5,34200,26000,8200,Online
ORD903,2/8/2025,ST002,Los Angeles,North,PRD351,Valentine's Day Dress,Clothing,Women's Wear,CUST1942,Valentine C,Consumer,Emily Johnson,2,4500,8,8280,6300,1980,Card
ORD904,2/8/2025,ST002,Los Angeles,North,PRD352,Couple T-Shirts,Clothing,Couples,CUST1943,Valentine D,Consumer,Emily Johnson,4,1800,5,6840,5200,1640,Cash
ORD905,2/9/2025,ST003,Chicago,South,PRD445,Valentine's Day Special,Electronics,Gifts,CUST1944,Valentine E,Consumer,Michael Brown,2,22000,10,39600,30000,9600,Card
ORD906,2/9/2025,ST003,Chicago,South,PRD446,Perfume Gift Set,Electronics,Gifts,CUST1945,Valentine F,Consumer,Michael Brown,3,3500,0,10500,8000,2500,Online
ORD907,2/10/2025,ST004,Houston,East,PRD655,Valentine Home Decor,Furniture,Decor,CUST1946,Valentine G,Consumer,Jessica Davis,2,8500,5,16150,12400,3750,Card
ORD908,2/10/2025,ST004,Houston,East,PRD656,Photo Frame Set,Furniture,Decor,CUST1947,Valentine H,Consumer,Jessica Davis,4,1200,0,4800,3600,1200,Cash
ORD909,2/11/2025,ST005,Houston,South,PRD637,Valentine Chocolates,Furniture,Gifts,CUST1948,Valentine I,Consumer,David Wilson,5,650,0,3250,2500,750,Card
ORD910,2/11/2025,ST005,Houston,South,PRD638,Cake Special,Furniture,Bakery,CUST1949,Valentine J,Consumer,David Wilson,3,850,5,2422,1850,572,Online
ORD911,2/12/2025,ST006,Houston,West,PRD714,Valentine Sports Kit,Sports,Gifts,CUST1950,Valentine K,Consumer,Daniel Miller,2,3500,5,6650,5000,1650,Card
ORD912,2/12/2025,ST006,Houston,West,PRD715,Fitness Band Gift,Sports,Wearables,CUST1951,Valentine L,Consumer,Daniel Miller,1,4500,0,4500,3400,1100,Online
ORD913,2/13/2025,ST007,Houston,East,PRD657,Last Minute Valentine,Furniture,Gifts,CUST1952,Valentine M,Consumer,Jessica Davis,2,12000,8,22080,17000,5080,Card
ORD914,2/13/2025,ST007,Houston,East,PRD658,Cushion Set Gift,Furniture,Decor,CUST1953,Valentine N,Consumer,Jessica Davis,3,1800,5,5130,3900,1230,Cash
ORD915,2/14/2025,ST001,New York,West,PRD257,Valentine's Day Special,Electronics,Gifts,CUST1954,Valentine O,Consumer,John Smith,4,12000,12,42240,32000,10240,Card
ORD916,2/14/2025,ST001,New York,West,PRD258,Roses Day Offer,Electronics,Gifts,CUST1955,Valentine P,Consumer,John Smith,2,25000,8,46000,35000,11000,Online
ORD917,2/15/2025,ST002,Los Angeles,North,PRD353,Post-Valentine Sale,Clothing,Sale,CUST1956,Shopper Q,Consumer,Emily Johnson,3,2800,15,7140,5400,1740,Card
ORD918,2/15/2025,ST002,Los Angeles,North,PRD354,Clearance Stock,Clothing,Sale,CUST1957,Shopper R,Consumer,Emily Johnson,4,2200,12,7744,5900,1844,Cash
ORD919,2/16/2025,ST003,Chicago,South,PRD447,February End Sale,Electronics,Sale,CUST1958,Shopper S,Consumer,Michael Brown,2,32000,10,57600,44000,13600,Card
ORD920,2/16/2025,ST003,Chicago,South,PRD448,Stock Clearance,Electronics,Sale,CUST1959,Shopper T,Consumer,Michael Brown,3,15000,8,41400,32000,9400,Online
ORD921,2/17/2025,ST004,Houston,East,PRD659,Maha Shivratri Prep,Furniture,Festive,CUST1960,Devotee U,Consumer,Jessica Davis,2,18000,5,34200,26000,8200,Card
ORD922,2/17/2025,ST004,Houston,East,PRD660,Pooja Room Items,Other,Religious,CUST1961,Devotee V,Consumer,Jessica Davis,4,2500,0,10000,7600,2400,Cash
ORD923,2/18/2025,ST005,Houston,South,PRD639,Maha Shivratri Fasting,Furniture,Fasting,CUST1962,Devotee W,Consumer,David Wilson,5,1200,0,6000,4600,1400,Card
ORD924,2/18/2025,ST005,Houston,South,PRD640,Fruits Special,Furniture,Fruits,CUST1963,Devotee X,Consumer,David Wilson,4,650,0,2600,2000,600,Online
ORD925,2/19/2025,ST006,Houston,West,PRD716,Maha Shivratri Offer,Sports,Events,CUST1964,Devotee Y,Consumer,Daniel Miller,3,2200,5,6270,4800,1470,Card
ORD926,2/19/2025,ST006,Houston,West,PRD717,Yoga Special,Sports,Yoga,CUST1965,Devotee Z,Consumer,Daniel Miller,2,2800,0,5600,4300,1300,Online
ORD927,2/20/2025,ST007,Houston,East,PRD661,Holi Preview,Furniture,Festive,CUST1966,Holi Lover AA,Consumer,Jessica Davis,3,8500,8,23460,18000,5460,Card
ORD928,2/20/2025,ST007,Houston,East,PRD662,Color Festival Prep,Other,Festive,CUST1967,Holi Lover BB,Consumer,Jessica Davis,5,1500,5,7125,5400,1725,Cash
ORD929,2/21/2025,ST008,Houston,East,PRD663,Holi Special Furniture,Furniture,Festive,CUST1968,Holi Lover CC,Consumer,Jessica Davis,2,12000,5,22800,17500,5300,Card
ORD930,2/21/2025,ST008,Houston,East,PRD664,Outdoor Seating,Furniture,Outdoor,CUST1969,Holi Lover DD,Consumer,Jessica Davis,4,3500,0,14000,10700,3300,Online
ORD931,2/22/2025,ST001,New York,West,PRD259,Holi Electronics,Electronics,Festive,CUST1970,Holi Lover EE,Consumer,John Smith,3,15000,8,41400,32000,9400,Card
ORD932,2/22/2025,ST001,New York,West,PRD260,Party Speaker,Electronics,Audio,CUST1971,Holi Lover FF,Consumer,John Smith,2,8500,5,16150,12400,3750,Online
ORD933,2/23/2025,ST002,Los Angeles,North,PRD355,Holi Ethnic Wear,Clothing,Festive,CUST1972,Holi Lover GG,Consumer,Emily Johnson,4,3200,8,11776,9000,2776,Card
ORD934,2/23/2025,ST002,Los Angeles,North,PRD356,White Holi Dress,Clothing,Casual Wear,CUST1973,Holi Lover HH,Consumer,Emily Johnson,3,1800,5,5130,3900,1230,Cash
ORD935,2/24/2025,ST003,Chicago,South,PRD449,Holi Gadgets,Electronics,Festive,CUST1974,Holi Lover II,Consumer,Michael Brown,2,22000,5,41800,32000,9800,Card
ORD936,2/24/2025,ST003,Chicago,South,PRD450,Waterproof Speakers,Electronics,Audio,CUST1975,Holi Lover JJ,Consumer,Michael Brown,3,5500,0,16500,12600,3900,Online
ORD937,2/25/2025,ST004,Houston,East,PRD665,Holi Gulal Pack,Other,Festive,CUST1976,Holi Lover KK,Consumer,Jessica Davis,10,350,0,3500,2600,900,Card
ORD938,2/25/2025,ST004,Houston,East,PRD666,Pichkari Set,Other,Festive,CUST1977,Holi Lover LL,Consumer,Jessica Davis,5,500,0,2500,1900,600,Cash
ORD939,2/26/2025,ST005,Houston,South,PRD641,Holi Sweets Pack,Furniture,Sweets,CUST1978,Holi Lover MM,Consumer,David Wilson,4,850,0,3400,2600,800,Card
ORD940,2/26/2025,ST005,Houston,South,PRD642,Thandai Special,Furniture,Beverages,CUST1979,Holi Lover NN,Consumer,David Wilson,6,450,0,2700,2000,700,Online
ORD941,2/27/2025,ST006,Houston,West,PRD718,Holi Sports Kit,Sports,Festive,CUST1980,Holi Lover OO,Consumer,Daniel Miller,3,2800,5,7980,6100,1880,Card
ORD942,2/27/2025,ST006,Houston,West,PRD719,Outdoor Games,Sports,Equipment,CUST1981,Holi Lover PP,Consumer,Daniel Miller,4,1500,0,6000,4600,1400,Online
ORD943,2/28/2025,ST007,Houston,East,PRD667,Holi Celebration Pack,Furniture,Festive,CUST1982,Holi Lover QQ,Consumer,Jessica Davis,2,12000,8,22080,17000,5080,Card
ORD944,2/28/2025,ST007,Houston,East,PRD668,Festival Furniture,Furniture,All,CUST1983,Holi Lover RR,Consumer,Jessica Davis,3,8500,5,24225,18500,5725,Cash
ORD945,3/1/2025,ST001,New York,West,PRD261,Holi Dhamaka Sale,Electronics,Festive,CUST1984,Holi Lover SS,Consumer,John Smith,4,12000,10,43200,33000,10200,Card
ORD946,3/1/2025,ST001,New York,West,PRD262,Holi Special Offers,Electronics,Sale,CUST1985,Holi Lover TT,Consumer,John Smith,2,28000,8,51520,39000,12520,Online
ORD947,3/2/2025,ST002,Los Angeles,North,PRD357,Holi Party Wear,Clothing,Festive,CUST1986,Holi Lover UU,Consumer,Emily Johnson,3,3800,5,10830,8300,2530,Card
ORD948,3/2/2025,ST002,Los Angeles,North,PRD358,Holi Special Collection,Clothing,All,CUST1987,Holi Lover VV,Consumer,Emily Johnson,4,2800,0,11200,8500,2700,Cash
ORD949,3/3/2025,ST003,Chicago,South,PRD451,Holi Tech Sale,Electronics,Sale,CUST1988,Holi Lover WW,Consumer,Michael Brown,2,32000,10,57600,44000,13600,Card
ORD950,3/3/2025,ST003,Chicago,South,PRD452,Camera Holi Special,Electronics,Cameras,CUST1989,Holi Lover XX,Consumer,Michael Brown,1,45000,5,42750,33000,9750,Online
ORD951,3/4/2025,ST004,Houston,East,PRD669,Holi Furniture Sale,Furniture,Sale,CUST1990,Holi Lover YY,Consumer,Jessica Davis,2,22000,8,40480,31000,9480,Card
ORD952,3/4/2025,ST004,Houston,East,PRD670,Outdoor Furniture,Furniture,Outdoor,CUST1991,Holi Lover ZZ,Consumer,Jessica Davis,3,12000,5,34200,26000,8200,Cash
ORD953,3/5/2025,ST005,Houston,South,PRD643,Holi Grocery Pack,Furniture,Festive,CUST1992,Holi Lover AAA,Consumer,David Wilson,5,1500,0,7500,5700,1800,Card
